1965.00,1316.00,-0.76,-2.59,-0.79
5024.00,5226.00,-0.18,-2.56,-2.45
6.00,1486.00,-0.18,-2.00,-3.53
2641.00,2261.00,-0.20,-1.88,-3.60
3659.00,360.00,-0.50,-1.85,-1.43
4109.00,3714.00,-0.66,-1.81,-1.15
1791.00,1395.00,-0.48,-1.77,-1.54
3975.00,1743.00,-0.30,-1.74,-2.48
2408.00,522.00,-0.36,-1.71,-2.12
5728.00,3987.00,-0.50,-1.68,-1.59
4858.00,3645.00,-0.71,-1.66,-1.15
4268.00,4314.00,-0.59,-1.64,-1.38
4106.00,1333.00,-0.25,-1.64,-3.67
396.00,259.00,-1.86,-1.63,-0.43
3836.00,1333.00,-0.29,-1.58,-3.00
4482.00,2941.00,-0.71,-1.58,-1.19
1757.00,1385.00,-0.50,-1.58,-1.68
5187.00,2398.00,-1.71,-1.58,-0.49
3102.00,2332.00,-0.88,-1.54,-1.00
279.00,1849.00,-0.32,-1.54,-2.83
6.00,1267.00,-0.33,-1.54,-2.74
12.00,1280.00,-0.31,-1.53,-3.02
3602.00,3577.00,-0.66,-1.53,-1.32
4811.00,3987.00,-0.49,-1.52,-1.77
4157.00,1333.00,-0.59,-1.51,-1.49
5509.00,1351.00,-0.76,-1.51,-1.17
2944.00,893.00,-1.17,-1.50,-0.77
5831.00,3344.00,-1.17,-1.49,-0.76
1654.00,1689.00,-0.64,-1.49,-1.41
506.00,215.00,-0.78,-1.48,-1.16
2463.00,4399.00,-0.66,-1.47,-1.36
4648.00,56.00,-0.32,-1.47,-3.08
1565.00,1351.00,-0.30,-1.46,-3.49
5732.00,5226.00,-1.41,-1.45,-0.65
1192.00,627.00,-2.20,-1.44,-0.43
2591.00,2066.00,-0.52,-1.42,-1.83
3797.00,1093.00,-0.64,-1.42,-1.46
5383.00,3987.00,-0.48,-1.42,-1.96
3275.00,1831.00,-0.70,-1.42,-1.35
2858.00,633.00,-0.64,-1.40,-1.48
4831.00,4794.00,-2.86,-1.38,-0.37
544.00,1565.00,-0.33,-1.38,-3.39
545.00,3718.00,-0.32,-1.38,-3.92
2880.00,2634.00,-0.56,-1.38,-1.73
5686.00,2166.00,-0.97,-1.34,-1.02
4811.00,4171.00,-0.53,-1.34,-1.91
4550.00,4433.00,-1.49,-1.32,-0.68
3822.00,475.00,-1.12,-1.29,-0.92
2646.00,924.00,-0.39,-1.29,-3.00
2941.00,2387.00,-0.38,-1.29,-3.13
2232.00,2537.00,-0.62,-1.29,-1.67
4578.00,255.00,-0.81,-1.29,-1.28
2597.00,2066.00,-0.71,-1.29,-1.46
3485.00,2404.00,-1.85,-1.29,-0.57
3464.00,3597.00,-0.38,-1.27,-3.40
4381.00,2387.00,-0.52,-1.26,-2.08
4982.00,4979.00,-1.03,-1.26,-1.02
4296.00,2725.00,-0.91,-1.26,-1.16
3440.00,3737.00,-1.21,-1.26,-0.87
521.00,725.00,-0.57,-1.25,-1.89
4990.00,4171.00,-0.61,-1.25,-1.78
