4801,2531,  0.034641
5907,6628,  0.039999
3595,3699,  0.051961
130,27,  0.051961
5948,7090,  0.053852
2490,1634,  0.054772
4788,4335,  0.054772
6349,6087,  0.055677
3453,4286,  0.057445
2753,3034,  0.057446
589,793,  0.061643
606,4193,  0.063246
1932,1992,  0.067082
1626,1628,  0.068556
4720,4857,  0.069282
2460,3229,  0.070000
5270,5264,  0.072111
3926,4687,  0.072111
2835,7075,  0.072801
217,27,  0.074162
2289,3134,  0.074833
785,820,  0.075498
5881,6285,  0.076158
6413,6456,  0.076811
6412,5616,  0.076811
5047,5305,  0.076812
5061,767,  0.078102
1915,2226,  0.078740
6244,5264,  0.078740
2657,3529,  0.078740
2781,2460,  0.079372
3488,3849,  0.080000
1972,2226,  0.081241
5652,5694,  0.081854
4018,201,  0.081854
4831,2080,  0.082462
2563,4403,  0.082462
138,1365,  0.082462
1577,1760,  0.083666
6612,6626,  0.084262
4720,5282,  0.084852
298,820,  0.084853
2209,2819,  0.084853
4018,5712,  0.085440
4602,5185,  0.085440
615,372,  0.086603
3238,3786,  0.086603
3786,1800,  0.087178
2690,4131,  0.087749
4788,6349,  0.088317
4068,3153,  0.088882
1562,2062,  0.088882
2420,2434,  0.090000
5420,5573,  0.090000
3009,3504,  0.090554
2460,3037,  0.091104
5053,5620,  0.091104
1681,1972,  0.091104
5309,4798,  0.091652
4720,4852,  0.092195
5104,6013,  0.092196
247,275,  0.092736
2107,3633,  0.093274
371,616,  0.093808
6616,6882,  0.094340
5889,5930,  0.094869
3926,1176,  0.095394
134,1290,  0.095394
1456,1684,  0.095917
4361,6412,  0.095917
3488,3134,  0.096436
1890,1761,  0.096437
1267,6334,  0.096437
2455,4304,  0.096437
3459,4518,  0.096953
3627,5470,  0.096953
1682,1676,  0.096954
624,855,  0.097980
5117,6650,  0.097980
3480,4734,  0.097980
234,320,  0.097980
4910,5734,  0.098488
4788,5117,  0.098489
3154,6218,  0.098995
5134,767,  0.099498
4472,4447,  0.099499
