78.00,117.00,-0.01,-5.81
78.00,153.00,-0.01,-5.41
78.00,154.00,-0.01,-5.47
76.00,117.00,-0.01,-5.96
43.00,74.00,-0.01,-5.56
74.00,117.00,-0.01,-5.41
39.00,74.00,-0.01,-5.38
78.00,105.00,-0.01,-5.48
17.00,33.00,-0.01,-5.72
78.00,97.00,-0.01,-5.80
27.00,33.00,-0.01,-5.74
76.00,153.00,-0.01,-5.57
78.00,104.00,-0.01,-5.63
76.00,154.00,-0.01,-5.63
78.00,204.00,-0.01,-5.45
17.00,74.00,-0.01,-5.23
78.00,122.00,-0.01,-5.57
27.00,74.00,-0.01,-5.26
76.00,105.00,-0.01,-5.64
76.00,78.00,-0.01,-5.34
3.00,33.00,-0.01,-5.57
38.00,74.00,-0.01,-5.25
47.00,74.00,-0.01,-5.30
78.00,92.00,-0.01,-5.66
74.00,97.00,-0.01,-5.41
0.00,33.00,-0.01,-5.52
39.00,117.00,-0.01,-5.70
24.00,33.00,-0.01,-5.56
39.00,66.00,-0.01,-5.56
78.00,157.00,-0.01,-5.60
78.00,177.00,-0.01,-5.66
78.00,190.00,-0.01,-5.74
49.00,74.00,-0.01,-5.18
17.00,117.00,-0.01,-5.55
74.00,154.00,-0.01,-5.08
76.00,204.00,-0.01,-5.61
74.00,153.00,-0.01,-5.02
76.00,104.00,-0.01,-5.78
3.00,74.00,-0.01,-5.09
76.00,97.00,-0.01,-5.96
74.00,105.00,-0.01,-5.09
74.00,104.00,-0.01,-5.23
17.00,66.00,-0.01,-5.41
43.00,66.00,-0.01,-5.73
27.00,117.00,-0.01,-5.58
43.00,117.00,-0.01,-5.88
76.00,122.00,-0.01,-5.73
39.00,153.00,-0.01,-5.31
27.00,66.00,-0.01,-5.44
24.00,74.00,-0.01,-5.08
38.00,117.00,-0.01,-5.57
74.00,122.00,-0.01,-5.18
74.00,92.00,-0.01,-5.26
0.00,74.00,-0.01,-5.04
43.00,153.00,-0.01,-5.48
39.00,154.00,-0.01,-5.37
38.00,66.00,-0.01,-5.42
74.00,204.00,-0.01,-5.06
74.00,190.00,-0.01,-5.35
76.00,92.00,-0.01,-5.81
47.00,117.00,-0.01,-5.62
3.00,117.00,-0.01,-5.40
43.00,154.00,-0.01,-5.54
39.00,105.00,-0.01,-5.38
