2688,1085,1
225,580,1
49,1755,1
76,264,1
51,2194,1
38,2629,1
12,1331,1
47,151,1
7596,127,1
52,64,1
147,767,1
37,19,1
22,1086,1
715,1629,1
2053,1602,1
403,129,1
17,454,1
1,86,1
349,32,1
145,1509,1
160,1139,1
873,257,1
124,87,1
156,50,1
94,2952,1
416,81,1
2848,797,1
185,363,1
142,65,1
349,1021,1
8,466,1
99,10,1
37,959,1
317,189,1
850,39,1
3273,308,1
5,556,1
210,50,1
548,16,1
250,2481,1
0,123,1
714,311,1
45,809,1
7551,1400,1
11,92,1
490,388,1
377,14,1
49,27,1
2370,137,1
98,49,1
0,1509,1
1060,228,1
76,160,1
41,931,1
132,82,1
249,714,1
364,716,1
106,13,1
573,201,1
127,33,1
6,50,1
43,612,1
7,105,1
856,76,1
94,81,1
1284,21,1
68,170,1
12,3050,1
100,15,1
1691,152,1
217,1891,1
7559,110,1
157,127,1
19,0,1
0,300,1
105,499,1
26,5,1
82,1759,1
565,53,1
245,85,1
29,5,1
1023,0,1
2929,15,1
862,539,1
768,118,1
25,283,1
274,1120,1
10,197,1
1032,123,1
388,378,1
675,379,1
917,1508,1
16,9,1
908,325,1
92,294,1
7511,203,1
197,155,1
873,258,1
358,2059,1
32,738,1
5,7443,1
7563,405,1
286,28,1
1524,0,1
9,1672,1
1629,443,1
162,396,1
555,275,1
74,7393,1
4,978,1
541,299,1
176,294,1
76,71,1
621,407,1
8,1138,1
84,3414,1
96,18,1
534,338,1
9,467,1
128,563,1
210,271,1
68,276,1
7549,937,1
706,86,1
395,21,1
71,283,1
257,1759,1
756,18,1
191,2414,1
177,2151,1
27,1454,1
724,573,1
102,945,1
536,22,1
2475,271,1
213,117,1
193,150,1
203,7396,1
55,9,1
1568,30,1
256,31,1
169,959,1
218,114,1
210,19,1
551,1310,1
6,809,1
105,382,1
20,579,1
32,68,1
917,74,1
7,1458,1
547,165,1
221,895,1
224,492,1
8,164,1
161,176,1
324,120,1
2264,699,1
472,149,1
388,468,1
257,1534,1
7602,3,1
701,706,1
168,1244,1
1576,335,1
1628,1949,1
1775,5,1
344,23,1
128,564,1
107,1098,1
2151,177,1
20,82,1
55,26,1
51,1,1
670,139,1
152,863,1
1084,128,1
411,974,1
193,128,1
89,21,1
131,840,1
32,29,1
44,148,1
552,3251,1
1097,991,1
329,1,1
103,1395,1
4,1858,1
3,96,1
140,750,1
36,311,1
1491,0,1
24,328,1
102,101,1
710,15,1
120,799,1
155,1323,1
29,55,1
654,62,1
1757,68,1
105,165,1
63,241,1
45,60,1
400,659,1
1174,25,1
882,878,1
890,0,1
1107,3,1
667,313,1
665,172,1
659,139,1
83,1082,1
136,38,1
209,7549,1
4,28,1
7,693,1
83,847,1
411,416,1
53,90,1
84,319,1
176,486,1
287,1587,1
7602,62,1
77,1136,1
23,61,1
1457,8,1
17,2199,1
302,201,1
596,1847,1
95,983,1
21,178,1
411,172,1
439,513,1
412,102,1
236,562,1
138,3,1
121,13,1
161,123,1
42,7,1
255,41,1
475,2030,1
48,144,1
2228,141,1
2010,777,1
94,1873,1
283,2152,1
3104,2,1
1467,78,1
165,12,1
349,235,1
294,84,1
127,973,1
414,544,1
1365,1015,1
1242,608,1
1110,405,1
241,84,1
7594,1156,1
917,919,1
1715,583,1
3340,0,1
330,0,1
36,1,1
124,563,1
56,2105,1
50,13,1
111,29,1
56,2092,1
19,1041,1
640,1223,1
873,0,1
223,2463,1
25,127,1
465,657,1
323,1933,1
378,30,1
309,4,1
1193,1868,1
372,3068,1
0,516,1
116,409,1
220,886,1
253,2008,1
38,1000,1
7446,761,1
91,26,1
797,2916,1
1504,797,1
259,7389,1
100,780,1
65,47,1
1454,27,1
189,317,1
36,64,1
1462,149,1
1102,570,1
1311,797,1
3,71,1
911,214,1
404,908,1
1759,257,1
116,2701,1
6,5,1
329,2053,1
2256,40,1
241,55,1
1408,15,1
3,76,1
1304,37,1
598,228,1
2,7594,1
2187,423,1
594,1031,1
81,824,1
1548,430,1
401,18,1
0,2946,1
6,33,1
105,3,1
1135,96,1
96,272,1
27,274,1
610,2516,1
5,1570,1
291,35,1
148,1093,1
154,64,1
203,68,1
1308,25,1
16,3,1
16,1303,1
885,11,1
37,1727,1
1062,1052,1
130,89,1
15,536,1
2411,95,1
3,916,1
89,41,1
773,1,1
24,486,1
1033,46,1
7577,99,1
7,153,1
218,30,1
1637,76,1
322,43,1
190,11,1
127,3320,1
649,18,1
324,827,1
567,1632,1
103,86,1
13,176,1
87,18,1
92,705,1
129,1362,1
525,94,1
1708,1,1
28,683,1
160,1764,1
361,51,1
6,97,1
31,172,1
210,10,1
25,1136,1
368,166,1
852,14,1
0,56,1
1042,2,1
3238,183,1
49,1931,1
1235,54,1
703,104,1
1021,304,1
7,317,1
1637,540,1
9,167,1
91,131,1
629,792,1
60,1850,1
61,178,1
53,565,1
3198,1186,1
122,39,1
566,3,1
38,75,1
181,174,1
151,987,1
280,191,1
112,1606,1
7434,1379,1
41,61,1
1675,251,1
2486,1620,1
116,401,1
5678,6,1
234,134,1
303,219,1
2273,109,1
2756,1476,1
32,1143,1
2073,1251,1
157,28,1
328,283,1
28,121,1
21,1294,1
0,2092,1
171,261,1
107,381,1
388,256,1
562,312,1
1418,435,1
1957,238,1
626,11,1
198,44,1
81,4,1
15,69,1
1173,2,1
746,195,1
3,53,1
2,9,1
471,436,1
249,95,1
176,520,1
118,120,1
257,135,1
84,190,1
57,35,1
236,58,1
631,8,1
2111,679,1
41,144,1
88,2042,1
128,846,1
41,30,1
21,2335,1
1930,323,1
734,32,1
7551,1610,1
7409,0,1
499,128,1
232,113,1
185,557,1
65,1241,1
38,69,1
571,412,1
17,689,1
20,1151,1
758,636,1
0,782,1
0,1330,1
19,197,1
141,914,1
481,152,1
496,463,1
1256,2586,1
0,3067,1
10,189,1
243,25,1
215,151,1
664,1102,1
7409,16,1
17,732,1
2,332,1
0,112,1
1907,1077,1
410,37,1
1136,32,1
288,252,1
69,65,1
444,7563,1
348,143,1
1,776,1
2,3126,1
6,683,1
27,1448,1
291,33,1
699,30,1
86,30,1
365,654,1
562,236,1
305,42,1
271,347,1
1426,1695,1
1549,9,1
1341,24,1
153,135,1
89,88,1
1249,1247,1
33,115,1
130,653,1
20,533,1
60,1812,1
41,180,1
145,84,1
411,1379,1
9,50,1
1521,593,1
3273,0,1
640,2254,1
2891,56,1
246,80,1
2404,291,1
90,1083,1
1281,0,1
101,1516,1
178,751,1
396,289,1
1375,122,1
18,72,1
21,850,1
29,571,1
23,1350,1
893,758,1
17,0,1
20,960,1
829,104,1
189,1390,1
25,154,1
7443,3128,1
369,218,1
1174,3167,1
240,289,1
527,72,1
576,613,1
71,221,1
32,18,1
7430,124,1
1936,339,1
179,399,1
580,149,1
66,42,1
1449,327,1
11,291,1
16,210,1
1884,308,1
1654,225,1
831,103,1
361,16,1
944,13,1
7602,850,1
567,181,1
81,173,1
283,328,1
679,2111,1
1003,20,1
1761,142,1
7563,1118,1
1143,68,1
261,974,1
21,1284,1
1236,27,1
74,917,1
12,2274,1
2768,1725,1
37,1288,1
298,354,1
49,225,1
6,2922,1
74,132,1
1839,0,1
438,0,1
2690,1234,1
