134,151,1
2896,2624,1
2834,2599,1
2027,2641,1
3,1245,1
140,2783,1
2340,2175,1
3771,2321,1
393,213,1
1892,35,1
873,474,1
5067,5070,1
95,3827,1
987,1066,1
214,201,1
522,768,1
881,591,1
960,907,1
3987,4001,1
5156,544,1
3303,1270,1
5507,3987,1
4196,4498,1
2403,2762,1
5012,4388,1
3135,1952,1
3145,2387,1
3192,3313,1
467,148,1
1713,2124,1
4537,3451,1
549,133,1
1385,134,1
3734,4061,1
2086,34,1
993,646,1
4335,2641,1
50,1507,1
2387,1017,1
3809,3796,1
179,4171,1
1770,1730,1
1898,2292,1
1395,3234,1
5505,3469,1
1584,1636,1
32,2044,1
2310,2218,1
3724,4634,1
34,5501,1
1809,3378,1
376,385,1
4993,3879,1
1668,1736,1
4840,2624,1
12,3404,1
2860,492,1
3128,2063,1
480,3891,1
2646,4140,1
490,2232,1
34,5565,1
1069,208,1
1721,1365,1
303,2368,1
4290,5830,1
143,131,1
2627,2547,1
4786,4839,1
2762,2027,1
1542,1810,1
2295,352,1
5254,4510,1
1801,1831,1
1542,2683,1
3665,1436,1
3118,1411,1
5540,3039,1
1501,936,1
4552,4832,1
426,657,1
34,5952,1
2641,3915,1
984,294,1
5568,1315,1
2062,4648,1
1966,5781,1
131,168,1
1898,1918,1
3403,4614,1
201,1169,1
1489,1385,1
1395,1266,1
904,1527,1
74,178,1
218,5,1
3245,3272,1
303,1385,1
205,239,1
3903,1809,1
798,948,1
4401,4598,1
2198,936,1
4869,3896,1
34,3423,1
3238,2124,1
706,761,1
4693,5402,1
1294,4063,1
5762,5759,1
3384,3652,1
4301,3819,1
109,0,1
34,2003,1
1583,2044,1
1347,1316,1
2350,2124,1
2097,2305,1
3734,4046,1
4171,4649,1
203,1509,1
5426,1938,1
1351,545,1
2029,2197,1
2624,1315,1
2387,2902,1
2186,2907,1
1980,1674,1
2298,2771,1
1890,522,1
262,1218,1
4514,4290,1
2439,1809,1
5027,5032,1
1831,2879,1
1904,2484,1
1402,4702,1
5092,1614,1
256,425,1
0,244,1
1498,1635,1
352,2641,1
1730,1385,1
1963,1743,1
269,1017,1
2641,4004,1
904,1276,1
545,3365,1
1203,2027,1
2027,2828,1
2027,2249,1
3365,3447,1
1086,1077,1
2295,2643,1
3639,5526,1
3629,5027,1
2044,2124,1
352,197,1
4924,3639,1
1611,4268,1
112,294,1
1,20,1
4364,4561,1
578,71,1
904,4591,1
3987,5230,1
358,256,1
4693,1393,1
6,133,1
2599,904,1
3327,3312,1
1010,272,1
3718,4408,1
907,831,1
3451,3464,1
4433,4553,1
3062,1952,1
2943,2436,1
2172,2134,1
5605,5481,1
4561,352,1
4245,229,1
3713,480,1
416,708,1
1200,177,1
3706,4693,1
283,282,1
1316,1200,1
2483,2593,1
2193,1900,1
1561,1689,1
2941,3012,1
4015,4034,1
904,4285,1
2783,2641,1
1351,1527,1
1538,544,1
831,850,1
2896,3614,1
5012,3450,1
2193,2186,1
3450,3508,1
3207,3145,1
2066,2251,1
142,143,1
2798,2783,1
2079,2140,1
511,508,1
521,360,1
4381,3577,1
2027,3389,1
5138,4591,1
1952,2866,1
2343,3020,1
2261,3877,1
2624,3737,1
272,59,1
627,605,1
2641,2787,1
2641,3604,1
201,905,1
1614,1691,1
1734,1692,1
2641,3923,1
4517,2641,1
2403,4171,1
544,4859,1
1872,1898,1
2230,1859,1
2776,34,1
2124,303,1
2370,1952,1
1257,1809,1
2193,1395,1
183,2027,1
4729,4330,1
341,303,1
2599,4572,1
4866,3277,1
3245,3222,1
3181,2295,1
2804,2599,1
1895,1712,1
1966,3875,1
59,103,1
1178,774,1
2261,1898,1
4330,1097,1
346,404,1
1565,1606,1
131,143,1
208,386,1
5721,1556,1
4649,3352,1
3,907,1
3891,639,1
34,2615,1
201,644,1
2124,1017,1
4305,4106,1
3706,5449,1
1507,2641,1
6,79,1
4253,3648,1
4364,4196,1
0,1009,1
1472,2053,1
4025,4041,1
1401,936,1
4280,4384,1
850,831,1
3850,3851,1
539,2197,1
1351,3639,1
4290,2305,1
2420,2343,1
3579,3577,1
1316,2230,1
6,619,1
308,134,1
4410,4171,1
1395,545,1
927,1000,1
2295,2599,1
223,143,1
25,779,1
631,513,1
34,4894,1
1920,1895,1
1393,3648,1
4290,3388,1
3428,2044,1
3803,4898,1
352,1608,1
3877,5524,1
3827,4758,1
34,68,1
4681,4677,1
1340,1089,1
987,2475,1
491,0,1
414,4520,1
2962,229,1
214,5091,1
3012,2624,1
0,2045,1
389,631,1
2537,1730,1
5183,4237,1
2295,3675,1
3827,3849,1
1464,1722,1
18,3028,1
3827,2395,1
2564,2905,1
6,404,1
227,56,1
34,1405,1
2888,2641,1
2641,591,1
4123,12,1
2387,3527,1
1565,1667,1
491,907,1
256,276,1
1985,1839,1
1920,2070,1
2066,1809,1
5362,1849,1
3680,3903,1
99,59,1
1614,2387,1
657,426,1
201,4197,1
1138,1142,1
221,275,1
4889,4648,1
2681,1809,1
724,1137,1
1814,1898,1
3734,3829,1
1752,1498,1
3464,3652,1
632,741,1
4648,5469,1
56,63,1
4498,4866,1
3716,34,1
2584,2621,1
2564,4479,1
2066,2261,1
3053,2295,1
1898,2991,1
40,4634,1
4290,3450,1
1895,2027,1
4924,3877,1
2033,545,1
3334,4690,1
4196,4124,1
2641,3341,1
4116,34,1
5456,5412,1
2317,1564,1
201,2043,1
4300,4934,1
2027,2928,1
1554,1575,1
4657,3274,1
2960,3098,1
2641,3098,1
3713,1801,1
2597,2591,1
1426,1061,1
545,1450,1
5783,3706,1
585,522,1
4188,3648,1
1382,1484,1
3721,5661,1
2260,1952,1
415,769,1
1042,1161,1
2641,3236,1
1017,1280,1
957,1128,1
2821,1801,1
2387,5456,1
2352,2117,1
4121,3879,1
2053,214,1
1052,922,1
3903,5230,1
3898,3820,1
966,197,1
4300,4540,1
1892,2044,1
2124,545,1
3365,3532,1
3128,1276,1
4827,1831,1
131,158,1
4290,3316,1
1382,1584,1
3652,3098,1
445,1669,1
1920,2484,1
2941,3698,1
5882,3877,1
3570,3622,1
2564,3284,1
2484,2905,1
971,435,1
2130,5254,1
1353,774,1
3925,2391,1
34,2898,1
1540,1316,1
1584,1751,1
3721,2164,1
3628,3570,1
112,3734,1
4610,4283,1
491,2887,1
6,75,1
1819,538,1
4699,3085,1
352,492,1
3877,2387,1
5964,1809,1
1730,1700,1
349,471,1
646,827,1
63,166,1
3493,34,1
2471,5006,1
5491,3706,1
4374,3698,1
4170,4106,1
3827,3723,1
3278,414,1
393,1091,1
170,653,1
1921,1898,1
5902,2044,1
4,5,1
4423,4399,1
143,774,1
4981,4883,1
3975,4216,1
4811,4410,1
4685,4742,1
4595,1628,1
1809,4697,1
112,131,1
591,1692,1
4362,4290,1
111,173,1
3956,214,1
1911,2388,1
3597,1809,1
2641,3623,1
1238,776,1
4106,4030,1
34,1720,1
801,885,1
1425,34,1
536,817,1
4883,4982,1
95,5145,1
1262,1256,1
2175,2495,1
183,269,1
5528,3597,1
4381,3896,1
1763,4171,1
362,2089,1
4196,4832,1
3236,3238,1
3328,3315,1
1805,134,1
845,1770,1
686,745,1
34,4864,1
5505,4558,1
1280,728,1
1511,4558,1
1842,1711,1
1764,1280,1
2634,3879,1
1778,1411,1
631,998,1
2641,3291,1
2448,2066,1
3902,3344,1
201,2196,1
5577,5846,1
2295,3548,1
538,4037,1
158,610,1
3017,3081,1
32,2941,1
142,79,1
3017,3638,1
1611,3987,1
1052,2102,1
2641,3686,1
414,1216,1
3344,4319,1
2794,1898,1
3926,4133,1
4666,4674,1
2232,1351,1
2066,4162,1
789,323,1
4113,3734,1
2511,2163,1
3597,12,1
1966,3652,1
3648,4037,1
3098,1270,1
1689,1565,1
2109,2396,1
904,1347,1
2109,3462,1
891,5804,1
5941,5457,1
4849,3836,1
2624,4458,1
362,24,1
415,961,1
4448,2641,1
3449,35,1
5514,1351,1
1809,3145,1
1282,536,1
1316,1614,1
34,3323,1
2986,4109,1
2079,2280,1
1910,1809,1
4610,4805,1
1898,521,1
4171,3577,1
4333,4171,1
4857,4834,1
2027,3112,1
34,3807,1
360,3768,1
545,2117,1
4003,3218,1
2066,1315,1
3634,34,1
1628,1777,1
16,1858,1
4531,3597,1
638,6,1
3665,3523,1
1610,491,1
4021,3827,1
2314,2781,1
2213,2343,1
1315,1898,1
2403,3171,1
3597,5027,1
255,3734,1
1619,1385,1
983,649,1
426,516,1
34,3757,1
383,0,1
5539,3721,1
2873,2634,1
1359,1352,1
3128,3935,1
3749,34,1
4924,4610,1
2245,2140,1
5605,5570,1
2896,3075,1
2641,3386,1
1590,1382,1
1225,1242,1
545,2534,1
311,408,1
3320,3915,1
3279,3017,1
1395,1553,1
3449,3733,1
4095,201,1
825,826,1
4171,5268,1
34,5135,1
114,5533,1
499,1190,1
3836,56,1
74,59,1
303,2084,1
1542,1573,1
942,834,1
3874,686,1
34,3178,1
3222,3698,1
3668,362,1
2335,214,1
2783,3597,1
4462,3352,1
2062,2044,1
1316,591,1
1945,1859,1
3803,904,1
4634,4196,1
20,307,1
2634,2805,1
2586,545,1
1810,1936,1
3012,4290,1
731,2941,1
272,966,1
315,273,1
1966,1564,1
615,591,1
2261,2295,1
3745,5365,1
2976,3475,1
3734,4148,1
2724,170,1
1200,2310,1
6,1165,1
4653,4732,1
1367,544,1
5114,4936,1
410,197,1
1604,1554,1
3365,2436,1
2175,3597,1
2493,3597,1
170,383,1
4514,4648,1
4225,3641,1
467,303,1
3572,2641,1
1000,1395,1
3128,4752,1
407,386,1
3917,4013,1
5527,1351,1
1351,1352,1
4786,2429,1
634,822,1
303,2484,1
2869,5521,1
2634,3871,1
534,794,1
4319,5442,1
4333,3896,1
4100,4195,1
4778,4903,1
442,888,1
1333,2305,1
1889,1859,1
1051,32,1
1247,1161,1
2395,360,1
1161,1345,1
1017,3530,1
3112,2774,1
1622,1382,1
4572,4856,1
3128,708,1
1845,1912,1
1044,1004,1
1898,1528,1
591,1367,1
2003,663,1
731,493,1
1898,1542,1
4290,4518,1
2485,2896,1
5281,4314,1
1614,2664,1
3981,4204,1
255,520,1
536,1262,1
4786,34,1
2484,1920,1
3698,4171,1
2896,3464,1
558,197,1
3577,34,1
1730,2710,1
50,5256,1
3580,4196,1
2599,4597,1
2044,1244,1
4364,3915,1
208,211,1
4982,4969,1
2641,4390,1
2765,2756,1
3836,3698,1
3106,1395,1
5214,5215,1
201,2031,1
2044,1809,1
4420,2941,1
699,2641,1
5045,5131,1
709,4892,1
3883,3017,1
5507,1351,1
549,4832,1
2109,4209,1
960,1365,1
1369,1351,1
4112,3734,1
627,604,1
2495,4602,1
1337,208,1
1743,1623,1
3902,3903,1
907,3,1
5611,2062,1
1270,2641,1
2551,4558,1
3352,4200,1
4558,56,1
162,1382,1
5174,3987,1
5085,5095,1
310,0,1
12,1536,1
1875,1926,1
4102,3915,1
545,2890,1
640,1460,1
4196,2766,1
1611,1382,1
34,3692,1
2701,2699,1
2403,3780,1
2027,2608,1
5124,5126,1
1011,553,1
2193,1385,1
112,24,1
4433,4171,1
5038,5079,1
4634,4554,1
3222,3863,1
4514,1730,1
1814,2580,1
4610,4794,1
2066,4637,1
4074,3722,1
4301,2187,1
3896,3819,1
4778,4931,1
134,292,1
5250,5445,1
881,1255,1
2039,1619,1
405,1189,1
5027,3629,1
721,722,1
12,3028,1
2276,2274,1
143,467,1
4665,4706,1
2177,2027,1
4003,5844,1
2821,5744,1
4290,3228,1
5412,2302,1
1564,341,1
161,131,1
2599,4458,1
103,107,1
4778,4649,1
3019,3915,1
2314,2939,1
521,2187,1
2486,3737,1
1859,1818,1
1385,1622,1
52,6,1
4196,2941,1
1993,1831,1
1203,2343,1
34,3593,1
2986,2175,1
4716,1730,1
904,1814,1
663,1052,1
20,776,1
2799,2762,1
108,1049,1
4857,3085,1
5226,4915,1
5960,3780,1
