2876.00,3743.00,-8.44,-0.00
2876.00,3756.00,-7.46,-0.00
2876.00,5192.00,-7.42,-0.00
2876.00,4644.00,-6.90,-0.00
2876.00,3755.00,-7.40,-0.00
2876.00,3759.00,-7.14,-0.00
2876.00,3758.00,-7.23,-0.00
2876.00,4080.00,-8.26,-0.00
2876.00,5080.00,-7.69,-0.00
2876.00,4869.00,-8.29,-0.00
2876.00,4668.00,-7.96,-0.00
2265.00,3743.00,-6.46,-0.00
2876.00,4676.00,-6.69,-0.00
2876.00,4671.00,-6.83,-0.00
2876.00,4743.00,-6.77,-0.00
2876.00,5197.00,-7.30,-0.00
2876.00,5745.00,-7.55,-0.00
2876.00,4686.00,-6.79,-0.00
2876.00,4675.00,-6.68,-0.00
2876.00,4349.00,-7.39,-0.00
2876.00,3313.00,-6.79,-0.00
2876.00,4742.00,-6.62,-0.00
2876.00,4653.00,-6.77,-0.00
2876.00,5202.00,-7.28,-0.00
2876.00,3402.00,-7.85,-0.00
2876.00,2878.00,-6.72,-0.00
2876.00,4672.00,-6.70,-0.00
2876.00,4706.00,-6.59,-0.00
2876.00,5216.00,-8.11,-0.00
2876.00,4700.00,-6.64,-0.00
2876.00,5478.00,-6.50,-0.00
2876.00,4278.00,-6.56,-0.00
2876.00,5200.00,-7.22,-0.00
2876.00,4746.00,-7.78,-0.00
2876.00,4679.00,-6.45,-0.00
2876.00,4732.00,-6.47,-0.00
2876.00,5201.00,-7.01,-0.00
2876.00,3181.00,-6.89,-0.00
2876.00,4530.00,-6.88,-0.00
2876.00,4665.00,-6.55,-0.00
2876.00,4682.00,-6.41,-0.00
2876.00,4687.00,-6.45,-0.00
2876.00,4660.00,-6.53,-0.00
2876.00,4918.00,-6.43,-0.00
2876.00,4674.00,-6.49,-0.00
2876.00,5196.00,-6.81,-0.00
2876.00,5383.00,-6.49,-0.00
2876.00,5199.00,-7.02,-0.00
2876.00,3377.00,-6.83,-0.00
2876.00,4677.00,-6.35,-0.00
2876.00,4887.00,-7.58,-0.00
2876.00,4666.00,-6.54,-0.01
2876.00,4683.00,-6.23,-0.01
2876.00,5685.00,-7.78,-0.01
2876.00,4707.00,-6.21,-0.01
2265.00,4080.00,-6.28,-0.01
2876.00,3196.00,-6.28,-0.01
2876.00,4680.00,-6.30,-0.01
2876.00,5395.00,-7.80,-0.01
2876.00,4442.00,-6.93,-0.01
2876.00,5440.00,-6.50,-0.01
2876.00,4685.00,-6.33,-0.01
2876.00,5543.00,-6.47,-0.01
2876.00,2934.00,-7.40,-0.01
2265.00,4869.00,-6.30,-0.01
2876.00,5718.00,-6.64,-0.01
1814.00,3743.00,-5.78,-0.01
2876.00,5114.00,-6.77,-0.01
2876.00,5117.00,-7.39,-0.01
2876.00,5732.00,-7.94,-0.01
2876.00,5800.00,-5.89,-0.01
2876.00,5729.00,-7.94,-0.01
2876.00,5026.00,-6.33,-0.01
2876.00,4074.00,-6.20,-0.01
2876.00,4250.00,-6.92,-0.01
2876.00,4667.00,-6.26,-0.01
2876.00,2925.00,-7.23,-0.01
2876.00,5188.00,-7.90,-0.01
2876.00,5187.00,-7.39,-0.01
2876.00,3332.00,-7.64,-0.01
2265.00,4668.00,-5.98,-0.01
2876.00,4325.00,-7.58,-0.01
2876.00,3788.00,-5.99,-0.01
2876.00,4678.00,-6.17,-0.01
2876.00,4697.00,-6.11,-0.01
2265.00,3756.00,-5.48,-0.01
2265.00,2683.00,-5.64,-0.01
2876.00,4681.00,-6.19,-0.01
2876.00,3435.00,-6.48,-0.01
2265.00,5192.00,-5.44,-0.01
2265.00,2275.00,-6.46,-0.01
2876.00,3018.00,-7.39,-0.01
2124.00,3743.00,-5.41,-0.01
2876.00,5238.00,-6.21,-0.01
2876.00,3793.00,-5.95,-0.01
2876.00,4573.00,-7.59,-0.01
2876.00,4658.00,-5.80,-0.01
2876.00,5531.00,-7.28,-0.01
2265.00,5216.00,-6.12,-0.01
2876.00,5775.00,-7.62,-0.01
2876.00,5913.00,-7.62,-0.01
2876.00,3026.00,-6.78,-0.01
2876.00,4745.00,-5.54,-0.01
2265.00,3755.00,-5.42,-0.01
2265.00,5080.00,-5.71,-0.01
2876.00,3794.00,-6.09,-0.01
2876.00,3790.00,-5.88,-0.01
2876.00,4790.00,-6.11,-0.01
2876.00,3792.00,-5.99,-0.01
2876.00,3407.00,-5.65,-0.01
2265.00,3402.00,-5.87,-0.01
2876.00,5548.00,-7.18,-0.01
2876.00,5194.00,-6.33,-0.01
2876.00,5634.00,-5.67,-0.01
2876.00,3775.00,-5.83,-0.01
2876.00,5574.00,-7.61,-0.01
2876.00,3811.00,-6.98,-0.01
2876.00,4646.00,-7.00,-0.01
2876.00,4099.00,-7.35,-0.01
2876.00,3786.00,-5.85,-0.01
2265.00,2497.00,-5.42,-0.01
2876.00,2880.00,-6.17,-0.01
2876.00,3471.00,-7.16,-0.01
2876.00,5649.00,-7.17,-0.01
2876.00,5311.00,-5.77,-0.01
2387.00,3743.00,-5.71,-0.01
2876.00,3370.00,-7.34,-0.01
2876.00,3992.00,-7.18,-0.01
2876.00,5845.00,-6.92,-0.01
2265.00,5745.00,-5.56,-0.01
2876.00,5212.00,-6.43,-0.01
2876.00,3298.00,-6.49,-0.01
2876.00,4564.00,-5.65,-0.01
2265.00,3758.00,-5.25,-0.01
2876.00,3664.00,-6.69,-0.01
2876.00,5607.00,-6.24,-0.01
2876.00,4987.00,-5.68,-0.01
2876.00,5500.00,-6.06,-0.01
2876.00,5575.00,-7.54,-0.01
2265.00,3759.00,-5.16,-0.01
2876.00,5284.00,-7.27,-0.01
2876.00,4555.00,-7.02,-0.01
2265.00,4746.00,-5.80,-0.01
2876.00,4999.00,-7.63,-0.01
2265.00,4349.00,-5.41,-0.01
2876.00,4559.00,-7.51,-0.01
2876.00,5236.00,-5.82,-0.01
2876.00,2991.00,-6.20,-0.01
2876.00,5532.00,-7.36,-0.01
2265.00,5197.00,-5.32,-0.01
2876.00,5737.00,-6.84,-0.01
2044.00,3743.00,-5.41,-0.01
2876.00,5287.00,-7.22,-0.01
1809.00,3743.00,-5.39,-0.01
2066.00,3743.00,-5.48,-0.01
2876.00,3005.00,-5.19,-0.01
2876.00,5555.00,-5.57,-0.01
2876.00,4976.00,-5.84,-0.01
2876.00,3551.00,-5.87,-0.01
2876.00,4404.00,-5.96,-0.01
1351.00,3743.00,-5.69,-0.01
2876.00,4620.00,-6.38,-0.01
2876.00,4792.00,-6.95,-0.01
2876.00,4882.00,-5.49,-0.01
2265.00,5202.00,-5.30,-0.01
2876.00,5065.00,-7.19,-0.01
1814.00,4080.00,-5.60,-0.01
2876.00,5552.00,-5.93,-0.01
2265.00,2876.00,-4.96,-0.01
2876.00,5753.00,-7.42,-0.01
2876.00,4083.00,-5.49,-0.01
2876.00,4626.00,-7.30,-0.01
2876.00,4739.00,-5.85,-0.01
2876.00,5234.00,-7.13,-0.01
2265.00,5685.00,-5.80,-0.01
2876.00,5185.00,-5.40,-0.01
3718.00,3743.00,-5.46,-0.01
2876.00,3919.00,-7.33,-0.01
2876.00,5992.00,-7.33,-0.01
2265.00,4644.00,-4.92,-0.01
2876.00,5482.00,-5.80,-0.01
2876.00,3789.00,-5.56,-0.01
1814.00,4869.00,-5.62,-0.01
2876.00,3671.00,-6.92,-0.01
2265.00,5395.00,-5.82,-0.01
2876.00,4405.00,-6.42,-0.01
2876.00,3497.00,-7.59,-0.01
2876.00,4966.00,-7.17,-0.01
2876.00,3275.00,-6.35,-0.01
2265.00,4887.00,-5.60,-0.01
2876.00,4811.00,-6.14,-0.01
2876.00,5345.00,-7.12,-0.01
2876.00,2969.00,-7.34,-0.01
2265.00,2639.00,-5.85,-0.01
2265.00,5732.00,-5.95,-0.01
2124.00,4080.00,-5.24,-0.01
2876.00,5730.00,-5.61,-0.01
2876.00,5731.00,-5.61,-0.01
2876.00,5779.00,-6.73,-0.01
2876.00,3266.00,-7.24,-0.01
2876.00,4990.00,-6.17,-0.01
2265.00,5729.00,-5.96,-0.01
2876.00,5036.00,-5.80,-0.01
2876.00,5484.00,-7.45,-0.01
2876.00,5020.00,-6.07,-0.01
2876.00,5152.00,-7.83,-0.01
2876.00,5511.00,-7.47,-0.01
1362.00,3743.00,-5.57,-0.01
2876.00,4403.00,-6.80,-0.01
2265.00,5200.00,-5.24,-0.01
2124.00,4869.00,-5.26,-0.01
2876.00,4024.00,-6.34,-0.01
3721.00,3743.00,-5.83,-0.01
2876.00,5237.00,-5.85,-0.01
2876.00,2917.00,-6.56,-0.01
2876.00,5717.00,-6.75,-0.01
2265.00,5188.00,-5.92,-0.01
2876.00,4624.00,-5.42,-0.01
2876.00,3888.00,-7.27,-0.01
2265.00,2795.00,-5.13,-0.01
2876.00,4728.00,-6.80,-0.01
2876.00,4289.00,-5.97,-0.01
2876.00,4747.00,-5.96,-0.01
2876.00,2918.00,-5.72,-0.01
2876.00,5366.00,-6.06,-0.01
2876.00,5475.00,-5.46,-0.01
2876.00,2995.00,-7.00,-0.01
2876.00,4586.00,-7.20,-0.01
2876.00,4565.00,-6.83,-0.01
2876.00,4654.00,-7.30,-0.01
2876.00,4736.00,-7.30,-0.01
2876.00,4750.00,-6.08,-0.01
1814.00,1955.00,-5.66,-0.01
2876.00,3785.00,-5.50,-0.01
2124.00,2275.00,-5.42,-0.01
2876.00,5872.00,-7.29,-0.01
2876.00,5873.00,-7.29,-0.01
2876.00,3787.00,-5.51,-0.01
2876.00,4064.00,-6.92,-0.01
2876.00,5219.00,-7.43,-0.01
2876.00,5035.00,-6.91,-0.01
1814.00,4668.00,-5.30,-0.01
1814.00,2275.00,-5.78,-0.01
2876.00,3371.00,-6.66,-0.01
2876.00,4738.00,-6.06,-0.01
2876.00,5820.00,-6.61,-0.01
2876.00,5711.00,-5.65,-0.01
2878.00,3743.00,-6.81,-0.01
2265.00,3332.00,-5.66,-0.01
2265.00,2934.00,-5.42,-0.01
2265.00,4671.00,-4.85,-0.01
2876.00,3503.00,-5.57,-0.01
2876.00,4412.00,-5.74,-0.01
2876.00,4897.00,-5.24,-0.01
2265.00,4325.00,-5.60,-0.01
2876.00,4482.00,-6.14,-0.01
2876.00,4449.00,-5.35,-0.01
2876.00,4566.00,-6.76,-0.01
2876.00,5483.00,-7.49,-0.01
2876.00,5749.00,-6.62,-0.01
2876.00,5269.00,-7.30,-0.01
4171.00,4869.00,-5.39,-0.01
2265.00,5117.00,-5.41,-0.01
2265.00,4686.00,-4.82,-0.01
2876.00,3060.00,-7.15,-0.01
2876.00,3166.00,-7.15,-0.01
2876.00,5460.00,-7.15,-0.01
2876.00,5871.00,-7.15,-0.01
2876.00,5637.00,-7.28,-0.01
2265.00,5201.00,-5.03,-0.01
2265.00,4743.00,-4.79,-0.01
2876.00,3465.00,-6.02,-0.01
2876.00,4591.00,-5.05,-0.01
2876.00,5206.00,-7.20,-0.01
1814.00,5216.00,-5.44,-0.01
2876.00,2896.00,-4.89,-0.01
2265.00,3313.00,-4.81,-0.01
2876.00,5553.00,-5.83,-0.01
1814.00,2683.00,-4.96,-0.01
2876.00,4007.00,-5.32,-0.01
2876.00,4775.00,-6.06,-0.01
2876.00,3383.00,-6.91,-0.01
2876.00,5050.00,-6.65,-0.01
2876.00,4900.00,-6.56,-0.01
2265.00,2560.00,-4.91,-0.01
2265.00,4573.00,-5.61,-0.01
2265.00,5187.00,-5.41,-0.01
2265.00,5775.00,-5.64,-0.01
2265.00,5913.00,-5.64,-0.01
2876.00,4323.00,-6.98,-0.01
2295.00,3743.00,-5.18,-0.01
2876.00,4794.00,-5.15,-0.01
1814.00,3756.00,-4.80,-0.01
2265.00,5199.00,-5.04,-0.01
2876.00,3791.00,-5.41,-0.01
2265.00,4653.00,-4.79,-0.01
2876.00,4437.00,-6.99,-0.01
360.00,3743.00,-5.12,-0.01
2265.00,4676.00,-4.72,-0.01
1317.00,3743.00,-5.58,-0.01
2876.00,4109.00,-7.19,-0.01
2124.00,4668.00,-4.94,-0.01
2876.00,5191.00,-7.46,-0.01
2876.00,3189.00,-5.90,-0.01
2876.00,5653.00,-5.93,-0.01
2725.00,3743.00,-5.78,-0.01
2876.00,3659.00,-5.89,-0.01
2876.00,5337.00,-7.28,-0.01
2124.00,5216.00,-5.08,-0.01
2876.00,4197.00,-5.01,-0.01
394.00,3743.00,-5.71,-0.01
1814.00,5080.00,-5.03,-0.01
1814.00,5192.00,-4.77,-0.01
2265.00,3181.00,-4.91,-0.01
1814.00,3402.00,-5.19,-0.01
2265.00,4675.00,-4.71,-0.01
2876.00,4431.00,-5.42,-0.01
2265.00,4530.00,-4.90,-0.01
3313.00,3743.00,-6.54,-0.01
2265.00,3018.00,-5.41,-0.01
2265.00,2925.00,-5.25,-0.01
2265.00,2878.00,-4.75,-0.01
2876.00,4788.00,-5.45,-0.01
134.00,309.00,-5.73,-0.01
2265.00,5574.00,-5.63,-0.01
2876.00,5203.00,-5.97,-0.01
2876.00,5372.00,-7.10,-0.01
2876.00,5373.00,-7.10,-0.01
2876.00,5374.00,-7.10,-0.01
2876.00,5375.00,-7.10,-0.01
2876.00,5377.00,-7.10,-0.01
2876.00,5378.00,-7.10,-0.01
2876.00,5379.00,-7.10,-0.01
2876.00,5394.00,-7.10,-0.01
2876.00,5487.00,-7.15,-0.01
2876.00,5479.00,-6.37,-0.01
2265.00,4672.00,-4.72,-0.01
1814.00,3755.00,-4.74,-0.01
2265.00,2409.00,-4.77,-0.01
2876.00,3856.00,-5.95,-0.01
2387.00,4080.00,-5.54,-0.01
1849.00,3743.00,-5.39,-0.01
3639.00,3743.00,-5.23,-0.01
2876.00,5742.00,-7.15,-0.01
2265.00,4742.00,-4.64,-0.01
4171.00,4668.00,-5.07,-0.01
2265.00,5531.00,-5.30,-0.01
2876.00,3914.00,-5.05,-0.01
2876.00,4602.00,-5.59,-0.01
2265.00,5196.00,-4.83,-0.01
2876.00,3530.00,-4.97,-0.01
2265.00,2679.00,-4.65,-0.01
2876.00,5640.00,-6.79,-0.01
2265.00,4442.00,-4.95,-0.01
2876.00,5703.00,-5.66,-0.01
2265.00,3377.00,-4.85,-0.01
2265.00,4700.00,-4.66,-0.01
2265.00,2681.00,-4.73,-0.01
2876.00,4266.00,-5.02,-0.01
