2039.00,2149.00,-6.21,-0.02
1062.00,2149.00,-4.95,-0.02
318.00,2149.00,-5.30,-0.02
656.00,2149.00,-4.85,-0.02
719.00,2149.00,-4.69,-0.02
943.00,2149.00,-5.83,-0.02
2039.00,2917.00,-5.32,-0.03
2039.00,3013.00,-5.20,-0.03
2039.00,3318.00,-5.13,-0.03
2039.00,4048.00,-5.33,-0.03
1063.00,2149.00,-4.62,-0.03
2039.00,2776.00,-5.45,-0.03
2039.00,3426.00,-5.77,-0.03
1394.00,2149.00,-4.46,-0.03
2039.00,6568.00,-5.50,-0.03
2039.00,2648.00,-4.43,-0.03
2039.00,2485.00,-5.29,-0.03
2039.00,4044.00,-5.48,-0.03
318.00,1249.00,-4.22,-0.03
943.00,1249.00,-4.74,-0.03
2039.00,2096.00,-5.37,-0.03
2039.00,5072.00,-5.25,-0.03
1062.00,3426.00,-4.51,-0.03
669.00,2149.00,-4.35,-0.03
2039.00,3815.00,-5.51,-0.03
2123.00,2149.00,-4.55,-0.03
1062.00,1249.00,-3.87,-0.03
2039.00,5619.00,-5.32,-0.03
2039.00,4282.00,-5.19,-0.03
2039.00,4905.00,-4.96,-0.03
778.00,2149.00,-4.66,-0.03
2039.00,4989.00,-5.55,-0.03
2039.00,5270.00,-5.20,-0.03
373.00,2149.00,-4.30,-0.03
1062.00,2917.00,-4.06,-0.03
1062.00,6568.00,-4.24,-0.03
1032.00,2149.00,-3.90,-0.03
1062.00,2776.00,-4.19,-0.03
1062.00,4044.00,-4.22,-0.03
2039.00,2581.00,-5.14,-0.03
2039.00,3032.00,-5.45,-0.03
2039.00,2712.00,-5.76,-0.03
2039.00,3456.00,-5.06,-0.03
1062.00,4048.00,-4.07,-0.03
318.00,2917.00,-4.42,-0.03
2039.00,3951.00,-4.85,-0.03
1062.00,2712.00,-4.49,-0.03
2039.00,6599.00,-4.66,-0.03
1062.00,3815.00,-4.25,-0.03
1763.00,2149.00,-4.10,-0.04
1062.00,3013.00,-3.94,-0.04
318.00,3426.00,-4.86,-0.04
1062.00,4989.00,-4.29,-0.04
2039.00,3349.00,-5.18,-0.04
2039.00,5736.00,-3.83,-0.04
1062.00,2096.00,-4.11,-0.04
318.00,854.00,-4.47,-0.04
318.00,3013.00,-4.29,-0.04
2039.00,4023.00,-4.86,-0.04
1348.00,2149.00,-4.19,-0.04
1062.00,2485.00,-4.03,-0.04
2039.00,4062.00,-5.21,-0.04
318.00,4048.00,-4.43,-0.04
318.00,2776.00,-4.54,-0.04
318.00,6568.00,-4.60,-0.04
1062.00,3318.00,-3.88,-0.04
2062.00,2149.00,-3.96,-0.04
2039.00,2649.00,-5.42,-0.04
656.00,1249.00,-3.77,-0.04
2039.00,3080.00,-5.34,-0.04
2039.00,5604.00,-4.69,-0.04
2039.00,3480.00,-4.54,-0.04
1062.00,5072.00,-4.00,-0.04
1062.00,5619.00,-4.07,-0.04
318.00,4044.00,-4.57,-0.04
2039.00,3769.00,-4.91,-0.04
2039.00,2668.00,-5.15,-0.04
2039.00,5978.00,-4.73,-0.04
1062.00,3032.00,-4.20,-0.04
318.00,3318.00,-4.23,-0.04
2039.00,6756.00,-4.34,-0.04
99.00,2149.00,-4.00,-0.04
3151.00,3426.00,-4.21,-0.04
318.00,1038.00,-4.05,-0.04
656.00,3426.00,-4.41,-0.04
318.00,1779.00,-4.06,-0.04
943.00,2917.00,-4.94,-0.04
2039.00,5199.00,-4.94,-0.04
318.00,2485.00,-4.38,-0.04
2039.00,3250.00,-5.14,-0.04
2039.00,4654.00,-4.08,-0.04
1940.00,2149.00,-3.89,-0.04
2039.00,5264.00,-5.49,-0.04
2039.00,2178.00,-5.04,-0.04
2039.00,3874.00,-4.54,-0.04
2039.00,5027.00,-4.02,-0.04
318.00,3815.00,-4.61,-0.04
2039.00,2552.00,-5.25,-0.04
318.00,2096.00,-4.47,-0.04
943.00,1038.00,-4.57,-0.04
943.00,3013.00,-4.82,-0.04
1062.00,1779.00,-3.71,-0.04
2039.00,6720.00,-4.73,-0.04
2039.00,4082.00,-4.57,-0.04
1562.00,2149.00,-4.02,-0.04
943.00,1779.00,-4.59,-0.04
1062.00,4282.00,-3.93,-0.04
2039.00,3640.00,-5.21,-0.04
2343.00,3426.00,-4.29,-0.04
2039.00,2490.00,-4.54,-0.04
2039.00,3571.00,-4.79,-0.04
318.00,5072.00,-4.35,-0.04
2039.00,5377.00,-4.59,-0.04
1062.00,5270.00,-3.94,-0.04
656.00,2917.00,-3.97,-0.04
2039.00,6143.00,-4.52,-0.04
318.00,4989.00,-4.64,-0.04
2039.00,3428.00,-5.22,-0.04
2039.00,2273.00,-4.55,-0.04
1062.00,2649.00,-4.16,-0.04
2039.00,2997.00,-4.06,-0.04
2039.00,5922.00,-4.91,-0.04
2039.00,2724.00,-4.91,-0.04
318.00,5619.00,-4.42,-0.04
1062.00,5264.00,-4.23,-0.04
2039.00,3633.00,-4.71,-0.04
604.00,2149.00,-3.91,-0.04
943.00,3318.00,-4.76,-0.04
318.00,2712.00,-4.85,-0.04
943.00,4048.00,-4.96,-0.04
656.00,854.00,-4.02,-0.04
656.00,6568.00,-4.15,-0.04
656.00,2776.00,-4.10,-0.04
1062.00,3080.00,-4.09,-0.04
719.00,3426.00,-4.26,-0.04
1062.00,2283.00,-4.41,-0.04
902.00,2149.00,-4.26,-0.04
656.00,4048.00,-3.98,-0.04
2039.00,4798.00,-4.58,-0.04
3151.00,6568.00,-3.94,-0.04
656.00,4044.00,-4.12,-0.04
2039.00,3463.00,-4.97,-0.04
719.00,1249.00,-3.62,-0.04
1062.00,2581.00,-3.88,-0.04
2039.00,2269.00,-5.06,-0.04
967.00,2149.00,-4.13,-0.04
2039.00,2589.00,-4.41,-0.04
318.00,4282.00,-4.28,-0.04
2039.00,5251.00,-5.15,-0.04
2039.00,2283.00,-5.67,-0.04
2039.00,4109.00,-4.57,-0.04
1062.00,3349.00,-3.93,-0.04
1062.00,1426.00,-3.86,-0.04
2039.00,4984.00,-4.23,-0.04
656.00,3013.00,-3.85,-0.04
2343.00,2917.00,-3.85,-0.04
318.00,3032.00,-4.55,-0.04
2039.00,4974.00,-4.78,-0.04
3151.00,4044.00,-3.92,-0.04
576.00,2149.00,-3.93,-0.04
1062.00,4062.00,-3.95,-0.04
318.00,5270.00,-4.29,-0.04
2039.00,4269.00,-4.89,-0.04
2039.00,4634.00,-3.98,-0.04
2039.00,2107.00,-4.53,-0.04
943.00,2776.00,-5.08,-0.04
943.00,3426.00,-5.39,-0.04
943.00,2648.00,-4.05,-0.04
656.00,3815.00,-4.16,-0.04
2039.00,2532.00,-4.32,-0.04
2039.00,6833.00,-4.13,-0.04
2039.00,2568.00,-4.95,-0.04
2343.00,6568.00,-4.02,-0.04
23.00,2149.00,-3.63,-0.04
3151.00,4048.00,-3.78,-0.04
943.00,6568.00,-5.13,-0.04
1062.00,3456.00,-3.81,-0.04
2039.00,2781.00,-4.25,-0.04
3151.00,3815.00,-3.96,-0.04
632.00,2149.00,-4.19,-0.04
1062.00,4905.00,-3.71,-0.04
2343.00,2776.00,-3.97,-0.04
2039.00,4148.00,-4.97,-0.04
656.00,2712.00,-4.40,-0.04
943.00,2485.00,-4.91,-0.04
2039.00,3703.00,-4.19,-0.04
2039.00,2460.00,-4.37,-0.04
943.00,1460.00,-4.14,-0.04
943.00,4044.00,-5.10,-0.04
2039.00,5422.00,-4.52,-0.04
2039.00,4018.00,-4.44,-0.04
2343.00,4044.00,-4.00,-0.04
656.00,4989.00,-4.19,-0.04
2039.00,5606.00,-5.11,-0.04
656.00,2096.00,-4.02,-0.04
2039.00,3172.00,-4.45,-0.04
3151.00,4989.00,-3.99,-0.04
1062.00,2552.00,-3.99,-0.04
2039.00,6626.00,-4.62,-0.04
656.00,2485.00,-3.94,-0.04
2343.00,4048.00,-3.86,-0.04
318.00,4905.00,-4.06,-0.04
2039.00,4694.00,-3.97,-0.04
719.00,2917.00,-3.82,-0.04
2039.00,2217.00,-5.50,-0.04
1062.00,1403.00,-4.61,-0.04
1062.00,1993.00,-3.90,-0.04
2039.00,2666.00,-4.00,-0.04
2039.00,4660.00,-5.16,-0.04
1062.00,2668.00,-3.90,-0.04
2039.00,6088.00,-4.94,-0.04
2039.00,3460.00,-4.91,-0.04
2039.00,2555.00,-4.15,-0.04
2039.00,4314.00,-5.08,-0.04
2039.00,5047.00,-4.97,-0.04
318.00,2581.00,-4.24,-0.04
2039.00,2281.00,-4.87,-0.04
318.00,757.00,-4.02,-0.04
2039.00,4677.00,-3.92,-0.04
2039.00,3899.00,-4.81,-0.05
656.00,3318.00,-3.78,-0.05
2039.00,3298.00,-4.94,-0.05
2039.00,5588.00,-4.09,-0.05
119.00,2149.00,-4.25,-0.05
318.00,1426.00,-4.21,-0.05
1062.00,2217.00,-4.24,-0.05
1062.00,3640.00,-3.96,-0.05
2039.00,6827.00,-5.23,-0.05
2343.00,3815.00,-4.04,-0.05
719.00,6568.00,-3.99,-0.05
2039.00,3907.00,-4.14,-0.05
2343.00,3013.00,-3.73,-0.05
1608.00,2149.00,-4.37,-0.05
943.00,5072.00,-4.88,-0.05
943.00,2096.00,-5.00,-0.05
2039.00,5138.00,-3.78,-0.05
2343.00,2712.00,-4.28,-0.05
719.00,854.00,-3.87,-0.05
318.00,3456.00,-4.16,-0.05
1062.00,3250.00,-3.88,-0.05
719.00,2776.00,-3.94,-0.05
1062.00,3428.00,-3.97,-0.05
2039.00,5796.00,-5.01,-0.05
2039.00,5497.00,-4.24,-0.05
656.00,5072.00,-3.90,-0.05
1062.00,4271.00,-4.68,-0.05
2039.00,2080.00,-4.95,-0.05
318.00,3349.00,-4.28,-0.05
1063.00,1249.00,-3.55,-0.05
719.00,4044.00,-3.97,-0.05
2039.00,2683.00,-4.47,-0.05
656.00,5619.00,-3.97,-0.05
2343.00,4989.00,-4.07,-0.05
2039.00,3786.00,-4.76,-0.05
2039.00,2499.00,-4.66,-0.05
719.00,4048.00,-3.83,-0.05
2039.00,6412.00,-3.95,-0.05
318.00,2649.00,-4.52,-0.05
943.00,3815.00,-5.14,-0.05
4479.00,6568.00,-4.32,-0.05
1063.00,3426.00,-4.19,-0.05
2039.00,5948.00,-4.71,-0.05
318.00,4062.00,-4.31,-0.05
2039.00,3383.00,-4.70,-0.05
1062.00,2827.00,-4.40,-0.05
2343.00,2485.00,-3.81,-0.05
2039.00,2139.00,-4.87,-0.05
2039.00,2864.00,-3.76,-0.05
318.00,1460.00,-3.62,-0.05
2039.00,2958.00,-4.60,-0.05
656.00,1779.00,-3.62,-0.05
318.00,3080.00,-4.44,-0.05
656.00,1038.00,-3.60,-0.05
656.00,3032.00,-4.10,-0.05
2039.00,4446.00,-4.31,-0.05
2039.00,2725.00,-4.26,-0.05
3151.00,5619.00,-3.77,-0.05
719.00,3013.00,-3.70,-0.05
2039.00,7070.00,-4.06,-0.05
1062.00,2178.00,-3.79,-0.05
719.00,3815.00,-4.01,-0.05
2039.00,2417.00,-4.37,-0.05
943.00,5619.00,-4.95,-0.05
2039.00,5616.00,-4.16,-0.05
3151.00,5072.00,-3.70,-0.05
2039.00,2851.00,-4.62,-0.05
3151.00,3318.00,-3.58,-0.05
318.00,5264.00,-4.59,-0.05
2039.00,2750.00,-3.95,-0.05
719.00,2712.00,-4.25,-0.05
318.00,2648.00,-3.53,-0.05
2039.00,3699.00,-4.21,-0.05
1062.00,3951.00,-3.60,-0.05
2039.00,4990.00,-4.26,-0.05
2039.00,4878.00,-4.09,-0.05
1519.00,2149.00,-4.10,-0.05
2039.00,6245.00,-5.08,-0.05
2343.00,3318.00,-3.66,-0.05
318.00,938.00,-3.52,-0.05
943.00,4282.00,-4.82,-0.05
2039.00,2574.00,-4.96,-0.05
1394.00,3426.00,-4.03,-0.05
2039.00,4157.00,-4.43,-0.05
943.00,4905.00,-4.59,-0.05
318.00,3951.00,-3.95,-0.05
1062.00,5251.00,-3.89,-0.05
1062.00,3947.00,-4.67,-0.05
719.00,4989.00,-4.04,-0.05
2039.00,3657.00,-5.03,-0.05
943.00,4989.00,-5.18,-0.05
2039.00,6261.00,-4.71,-0.05
2343.00,5072.00,-3.78,-0.05
656.00,4282.00,-3.84,-0.05
318.00,1993.00,-4.25,-0.05
318.00,2668.00,-4.25,-0.05
1062.00,1729.00,-3.73,-0.05
713.00,2149.00,-4.41,-0.05
2343.00,5619.00,-3.85,-0.05
719.00,2096.00,-3.87,-0.05
1062.00,4023.00,-3.61,-0.05
2039.00,6232.00,-4.93,-0.05
1062.00,3769.00,-3.66,-0.05
943.00,5270.00,-4.83,-0.05
3059.00,3426.00,-4.07,-0.05
2039.00,2827.00,-5.66,-0.05
2039.00,3037.00,-5.07,-0.05
2039.00,6356.00,-5.39,-0.05
1062.00,5199.00,-3.69,-0.05
2039.00,5380.00,-4.86,-0.05
719.00,2485.00,-3.78,-0.05
3678.00,4048.00,-3.98,-0.05
1062.00,2201.00,-4.37,-0.05
656.00,5270.00,-3.85,-0.05
2039.00,4268.00,-5.17,-0.05
3678.00,6568.00,-4.15,-0.05
776.00,2149.00,-3.94,-0.05
1063.00,2917.00,-3.75,-0.05
2039.00,5800.00,-3.63,-0.05
2343.00,3032.00,-3.98,-0.05
2039.00,4454.00,-4.75,-0.05
1062.00,6827.00,-3.97,-0.05
1192.00,2149.00,-3.52,-0.05
2039.00,7036.00,-4.31,-0.05
778.00,1249.00,-3.59,-0.05
318.00,2552.00,-4.35,-0.05
1062.00,2269.00,-3.80,-0.05
2039.00,5911.00,-3.99,-0.05
2039.00,3917.00,-4.72,-0.05
692.00,2149.00,-4.21,-0.05
2039.00,4922.00,-5.03,-0.05
318.00,4023.00,-3.96,-0.05
2039.00,5548.00,-3.91,-0.05
1062.00,4660.00,-3.91,-0.05
1559.00,2149.00,-3.77,-0.05
3678.00,4044.00,-4.12,-0.05
2039.00,6419.00,-5.07,-0.05
1062.00,6356.00,-4.13,-0.05
318.00,3250.00,-4.24,-0.05
2039.00,2662.00,-4.44,-0.05
719.00,3318.00,-3.63,-0.05
2039.00,6537.00,-3.65,-0.05
2039.00,5661.00,-4.89,-0.05
2039.00,4016.00,-4.69,-0.05
943.00,988.00,-4.20,-0.05
41.00,2149.00,-3.84,-0.05
2039.00,2677.00,-4.58,-0.05
2039.00,2661.00,-4.34,-0.05
