5705.00,2684.00,-0.11,-2.82,-3.04
260.00,1392.00,-0.14,-2.74,-2.71
3213.00,8866.00,-0.09,-2.74,-3.66
206.00,4830.00,-0.11,-2.72,-3.27
4171.00,3332.00,-0.26,-2.69,-1.82
2446.00,1392.00,-0.21,-2.67,-2.12
102.00,1612.00,-0.14,-2.61,-2.89
1507.00,1392.00,-0.20,-2.56,-2.27
2154.00,795.00,-0.17,-2.54,-2.52
61.00,1210.00,-0.16,-2.54,-2.71
4376.00,6381.00,-0.17,-2.54,-2.60
2232.00,3060.00,-0.21,-2.52,-2.22
3351.00,3116.00,-0.14,-2.42,-3.13
2232.00,1436.00,-0.18,-2.39,-2.58
1546.00,1308.00,-0.18,-2.39,-2.66
6277.00,587.00,-0.39,-2.35,-1.48
4254.00,208.00,-0.21,-2.35,-2.35
3351.00,357.00,-0.14,-2.34,-3.31
1728.00,262.00,-0.16,-2.34,-2.94
6162.00,2684.00,-0.42,-2.33,-1.40
856.00,5724.00,-0.14,-2.32,-3.48
259.00,525.00,-0.55,-2.32,-1.13
206.00,7259.00,-0.13,-2.31,-3.71
3753.00,3082.00,-0.20,-2.31,-2.52
3612.00,1612.00,-0.27,-2.30,-2.01
634.00,2582.00,-0.14,-2.28,-3.50
400.00,1210.00,-0.20,-2.28,-2.55
5455.00,2684.00,-0.31,-2.27,-1.83
4254.00,2978.00,-0.20,-2.27,-2.56
3529.00,1150.00,-0.21,-2.27,-2.41
6675.00,5545.00,-0.20,-2.26,-2.53
321.00,365.00,-0.23,-2.26,-2.33
2792.00,1612.00,-0.64,-2.26,-1.00
10082.00,5503.00,-0.89,-2.26,-0.72
1449.00,1591.00,-0.69,-2.26,-0.93
74.00,3014.00,-0.18,-2.24,-2.89
8678.00,2040.00,-0.70,-2.24,-0.93
2154.00,516.00,-0.22,-2.23,-2.41
1473.00,758.00,-0.26,-2.22,-2.11
2232.00,578.00,-0.23,-2.22,-2.31
985.00,1308.00,-0.26,-2.22,-2.10
1771.00,7937.00,-0.20,-2.21,-2.60
7967.00,520.00,-0.28,-2.21,-2.00
1613.00,601.00,-0.81,-2.21,-0.80
4301.00,3346.00,-0.20,-2.21,-2.66
60.00,156.00,-0.18,-2.20,-2.97
8878.00,7082.00,-0.86,-2.20,-0.76
8878.00,6381.00,-0.89,-2.20,-0.73
3611.00,1612.00,-0.81,-2.20,-0.82
210.00,134.00,-0.72,-2.20,-0.91
4254.00,6053.00,-0.26,-2.20,-2.15
165.00,579.00,-0.24,-2.20,-2.25
1172.00,1612.00,-0.88,-2.18,-0.75
2232.00,1078.00,-0.22,-2.18,-2.49
8382.00,4324.00,-0.78,-2.18,-0.84
3601.00,1392.00,-0.76,-2.18,-0.87
9056.00,5044.00,-0.81,-2.18,-0.82
3051.00,611.00,-0.27,-2.17,-2.07
771.00,1612.00,-0.20,-2.17,-2.71
6315.00,48.00,-0.27,-2.17,-2.08
8731.00,5517.00,-0.91,-2.17,-0.73
1684.00,485.00,-0.52,-2.16,-1.23
662.00,5545.00,-0.44,-2.16,-1.43
194.00,176.00,-0.16,-2.16,-3.34
4376.00,6910.00,-0.19,-2.15,-2.89
3546.00,3183.00,-0.82,-2.15,-0.81
