1052.00,3734.00,-0.02,-5.08
352.00,3734.00,-0.02,-4.51
40.00,3734.00,-0.02,-4.40
40.00,59.00,-0.02,-4.69
34.00,59.00,-0.03,-4.49
1052.00,2641.00,-0.03,-4.84
303.00,3734.00,-0.03,-4.27
34.00,3734.00,-0.03,-4.19
40.00,352.00,-0.03,-4.32
3128.00,3734.00,-0.03,-4.09
936.00,3734.00,-0.03,-4.52
352.00,3017.00,-0.03,-4.50
1052.00,3017.00,-0.03,-5.07
774.00,3734.00,-0.03,-4.63
40.00,3017.00,-0.03,-4.39
1052.00,1584.00,-0.03,-4.60
3128.00,4920.00,-0.03,-4.71
1161.00,3734.00,-0.03,-4.60
352.00,539.00,-0.03,-4.57
352.00,2641.00,-0.03,-4.27
2599.00,3734.00,-0.03,-4.32
1052.00,2175.00,-0.03,-4.72
40.00,539.00,-0.03,-4.46
1052.00,1898.00,-0.03,-4.76
303.00,352.00,-0.03,-4.19
34.00,352.00,-0.03,-4.12
352.00,1511.00,-0.03,-4.57
1052.00,3827.00,-0.03,-4.99
352.00,3827.00,-0.03,-4.42
1216.00,3734.00,-0.03,-4.37
40.00,303.00,-0.03,-4.18
3734.00,3827.00,-0.03,-4.36
1052.00,3648.00,-0.03,-4.73
34.00,3017.00,-0.03,-4.18
40.00,1511.00,-0.03,-4.45
3128.00,3218.00,-0.03,-4.34
303.00,3017.00,-0.03,-4.25
40.00,2641.00,-0.03,-4.16
40.00,3827.00,-0.03,-4.31
34.00,539.00,-0.03,-4.25
34.00,4920.00,-0.03,-4.82
352.00,1614.00,-0.03,-4.47
303.00,539.00,-0.03,-4.32
40.00,3218.00,-0.03,-4.65
352.00,3218.00,-0.03,-4.76
40.00,170.00,-0.03,-4.39
1052.00,1511.00,-0.03,-5.14
936.00,3017.00,-0.03,-4.51
34.00,3218.00,-0.03,-4.44
1628.00,3734.00,-0.03,-4.61
34.00,1511.00,-0.03,-4.25
40.00,1614.00,-0.03,-4.36
907.00,3734.00,-0.03,-4.95
34.00,40.00,-0.03,-4.03
6.00,59.00,-0.03,-4.28
352.00,1898.00,-0.03,-4.19
1052.00,2377.00,-0.03,-4.82
303.00,1511.00,-0.03,-4.32
881.00,3734.00,-0.03,-4.66
3734.00,4920.00,-0.03,-5.08
40.00,4920.00,-0.03,-5.02
40.00,1734.00,-0.03,-4.71
352.00,2175.00,-0.03,-4.15
1052.00,1614.00,-0.03,-5.05
34.00,1734.00,-0.03,-4.50
352.00,1734.00,-0.03,-4.82
774.00,3017.00,-0.03,-4.62
936.00,2641.00,-0.03,-4.28
1052.00,4832.00,-0.03,-4.75
303.00,3218.00,-0.03,-4.51
774.00,2641.00,-0.03,-4.39
303.00,4920.00,-0.03,-4.89
2599.00,3017.00,-0.03,-4.31
1052.00,4290.00,-0.03,-4.30
2109.00,3734.00,-0.03,-4.02
34.00,3827.00,-0.03,-4.10
3128.00,3827.00,-0.03,-4.00
303.00,3827.00,-0.03,-4.17
352.00,3648.00,-0.03,-4.16
34.00,170.00,-0.03,-4.19
352.00,4920.00,-0.03,-5.14
303.00,2641.00,-0.03,-4.02
34.00,303.00,-0.03,-3.97
1161.00,3017.00,-0.03,-4.59
352.00,1584.00,-0.03,-4.03
352.00,2377.00,-0.03,-4.25
303.00,1734.00,-0.03,-4.58
40.00,1898.00,-0.03,-4.08
34.00,2641.00,-0.03,-3.95
34.00,1614.00,-0.03,-4.16
1161.00,2641.00,-0.03,-4.35
1501.00,3734.00,-0.03,-4.25
6.00,3734.00,-0.03,-3.99
1052.00,2624.00,-0.03,-4.61
40.00,2175.00,-0.03,-4.04
303.00,1614.00,-0.03,-4.23
40.00,103.00,-0.03,-4.41
352.00,1017.00,-0.03,-4.04
1216.00,3017.00,-0.03,-4.36
936.00,3827.00,-0.03,-4.43
3734.00,4364.00,-0.03,-4.43
1859.00,3734.00,-0.03,-4.37
