8203.00,2049.00,-0.07,-3.15,-3.80
27499.00,9088.00,-0.13,-3.06,-2.57
13397.00,172.00,-0.12,-3.04,-2.68
1764.00,60.00,-0.08,-3.01,-3.48
1353.00,14527.00,-0.07,-2.99,-4.28
2117.00,1849.00,-0.07,-2.99,-4.11
12308.00,1353.00,-0.07,-2.91,-4.21
10339.00,197.00,-0.11,-2.87,-3.11
7998.00,7756.00,-0.12,-2.85,-2.85
3066.00,841.00,-0.11,-2.81,-3.22
6908.00,636.00,-0.11,-2.79,-3.11
4433.00,172.00,-0.12,-2.78,-2.95
2582.00,1227.00,-0.11,-2.77,-3.26
48993.00,80.00,-0.30,-2.77,-1.65
27499.00,1130.00,-0.13,-2.75,-2.84
8136.00,8518.00,-0.12,-2.74,-2.95
11637.00,450.00,-0.14,-2.71,-2.72
1353.00,849.00,-0.09,-2.71,-4.04
1764.00,3115.00,-0.10,-2.70,-3.51
69.00,1035.00,-0.10,-2.65,-3.72
4675.00,636.00,-0.19,-2.62,-2.32
1287.00,3049.00,-0.15,-2.62,-2.72
1293.00,1224.00,-0.14,-2.62,-2.90
982.00,47.00,-0.15,-2.61,-2.70
12308.00,1233.00,-0.09,-2.60,-4.10
17588.00,672.00,-0.15,-2.59,-2.79
17588.00,6377.00,-0.15,-2.58,-2.81
6985.00,1146.00,-0.16,-2.58,-2.59
7998.00,2049.00,-0.12,-2.57,-3.23
1650.00,88.00,-0.11,-2.54,-3.65
26030.00,4056.00,-0.12,-2.53,-3.39
2110.00,1052.00,-0.13,-2.53,-3.16
1176.00,849.00,-0.12,-2.53,-3.47
47876.00,172.00,-0.28,-2.53,-1.82
27499.00,4387.00,-0.14,-2.52,-2.95
526.00,4014.00,-0.12,-2.52,-3.49
31256.00,636.00,-0.70,-2.52,-0.86
5052.00,80.00,-0.23,-2.52,-2.09
6536.00,172.00,-0.65,-2.50,-0.92
21938.00,1070.00,-0.81,-2.49,-0.75
3566.00,1344.00,-0.10,-2.48,-4.15
3749.00,640.00,-0.14,-2.48,-3.07
14508.00,18034.00,-0.13,-2.47,-3.36
45551.00,41.00,-0.46,-2.47,-1.26
17383.00,641.00,-0.12,-2.47,-3.73
1223.00,1130.00,-0.13,-2.46,-3.41
8686.00,3536.00,-0.12,-2.46,-3.54
36170.00,4842.00,-0.15,-2.45,-3.00
8686.00,1468.00,-0.12,-2.45,-3.76
11637.00,112.00,-0.14,-2.44,-3.23
8952.00,1536.00,-0.13,-2.44,-3.27
8200.00,838.00,-0.16,-2.44,-2.79
2110.00,1611.00,-0.14,-2.44,-3.14
8159.00,2049.00,-0.13,-2.43,-3.48
27499.00,8585.00,-0.18,-2.43,-2.54
3714.00,1389.00,-0.15,-2.43,-3.00
2144.00,3841.00,-0.16,-2.43,-2.88
15061.00,1439.00,-0.14,-2.43,-3.17
9281.00,1034.00,-0.17,-2.42,-2.76
1093.00,87.00,-0.11,-2.42,-4.22
2265.00,1353.00,-0.12,-2.42,-3.73
8203.00,8340.00,-0.15,-2.41,-3.07
19338.00,2173.00,-0.16,-2.40,-2.84
44265.00,1602.00,-0.20,-2.40,-2.41
5052.00,4368.00,-0.24,-2.40,-2.09
47343.00,6178.00,-0.24,-2.40,-2.13
15061.00,6883.00,-0.14,-2.39,-3.30
2497.00,1958.00,-0.14,-2.39,-3.15
2585.00,58.00,-0.16,-2.39,-2.96
7586.00,1161.00,-0.14,-2.38,-3.31
15915.00,1180.00,-0.17,-2.38,-2.80
8159.00,2355.00,-0.15,-2.37,-3.04
7557.00,2906.00,-0.15,-2.37,-3.13
22831.00,80.00,-0.29,-2.37,-1.85
10172.00,3325.00,-0.15,-2.37,-3.12
26077.00,1344.00,-0.13,-2.37,-3.51
8159.00,112.00,-0.12,-2.36,-3.98
1585.00,1035.00,-0.14,-2.36,-3.33
8144.00,100.00,-0.25,-2.36,-2.04
46271.00,41.00,-0.76,-2.36,-0.83
59702.00,80.00,-0.91,-2.36,-0.69
44479.00,1224.00,-0.20,-2.36,-2.48
8203.00,6017.00,-0.14,-2.35,-3.42
1001.00,2973.00,-0.12,-2.35,-3.81
1110.00,3841.00,-0.13,-2.35,-3.58
3566.00,4798.00,-0.13,-2.35,-3.61
22347.00,172.00,-0.27,-2.35,-1.95
39036.00,5150.00,-0.16,-2.35,-2.97
9986.00,1726.00,-0.13,-2.35,-3.63
4034.00,35.00,-0.17,-2.35,-2.82
31253.00,717.00,-0.17,-2.35,-2.77
44265.00,70.00,-0.21,-2.34,-2.38
56235.00,660.00,-0.19,-2.34,-2.52
