10.00,5742.00,-0.03,-4.11
10.00,28.00,-0.03,-4.08
10.00,3956.00,-0.04,-3.99
10.00,4033.00,-0.04,-3.89
10.00,5073.00,-0.04,-4.07
10.00,2057.00,-0.04,-4.21
157.00,5742.00,-0.04,-4.23
10.00,1244.00,-0.04,-4.00
10.00,6161.00,-0.04,-4.19
10.00,5735.00,-0.04,-3.98
10.00,697.00,-0.04,-3.87
10.00,2032.00,-0.04,-4.21
10.00,910.00,-0.04,-3.63
10.00,2600.00,-0.04,-3.95
10.00,6420.00,-0.04,-4.05
10.00,29.00,-0.04,-3.75
157.00,3956.00,-0.04,-4.11
10.00,1408.00,-0.04,-3.78
10.00,1613.00,-0.04,-3.99
10.00,6733.00,-0.04,-3.96
157.00,910.00,-0.04,-3.74
10.00,2761.00,-0.04,-3.98
157.00,4033.00,-0.04,-4.00
10.00,1178.00,-0.04,-3.81
10.00,5329.00,-0.04,-3.97
10.00,1937.00,-0.04,-3.93
10.00,2756.00,-0.04,-3.91
10.00,5132.00,-0.04,-3.72
10.00,1655.00,-0.04,-3.90
10.00,3124.00,-0.04,-3.98
10.00,5149.00,-0.04,-3.75
10.00,4077.00,-0.04,-3.96
10.00,1802.00,-0.04,-4.16
10.00,4213.00,-0.04,-3.96
10.00,5050.00,-0.04,-3.87
10.00,1370.00,-0.04,-3.76
10.00,1432.00,-0.04,-3.96
1105.00,5742.00,-0.04,-4.14
10.00,5153.00,-0.04,-3.99
10.00,3248.00,-0.04,-3.54
10.00,3150.00,-0.04,-3.58
10.00,1464.00,-0.04,-3.93
157.00,5073.00,-0.04,-4.19
10.00,3446.00,-0.04,-3.79
157.00,1244.00,-0.04,-4.11
157.00,697.00,-0.04,-3.99
10.00,2294.00,-0.04,-3.69
10.00,1404.00,-0.04,-3.79
10.00,1627.00,-0.04,-4.00
10.00,4377.00,-0.04,-3.70
157.00,1408.00,-0.04,-3.89
10.00,4459.00,-0.04,-3.96
10.00,284.00,-0.04,-3.58
10.00,4537.00,-0.04,-4.09
3143.00,5742.00,-0.04,-4.47
157.00,5735.00,-0.04,-4.09
10.00,4312.00,-0.04,-4.01
157.00,3248.00,-0.04,-3.65
10.00,1699.00,-0.04,-3.70
157.00,2057.00,-0.04,-4.33
157.00,2600.00,-0.04,-4.06
10.00,2507.00,-0.04,-3.83
10.00,3751.00,-0.04,-3.89
10.00,2995.00,-0.04,-3.88
10.00,2370.00,-0.04,-3.74
157.00,3150.00,-0.04,-3.69
10.00,6001.00,-0.04,-3.76
1105.00,3956.00,-0.04,-4.02
10.00,1172.00,-0.04,-3.97
10.00,1734.00,-0.04,-3.83
10.00,4979.00,-0.04,-3.92
10.00,4444.00,-0.04,-3.69
3143.00,3248.00,-0.04,-3.89
157.00,5132.00,-0.04,-3.84
157.00,1178.00,-0.04,-3.93
10.00,1124.00,-0.04,-4.02
10.00,2492.00,-0.04,-3.70
