4607.00,5966.00,-0.10,-2.88,-3.32
157.00,3541.00,-0.11,-2.86,-3.04
5870.00,5966.00,-0.14,-2.77,-2.70
5138.00,5792.00,-0.21,-2.76,-2.10
2332.00,2287.00,-0.66,-2.71,-0.88
340.00,3901.00,-0.18,-2.71,-2.36
3032.00,5131.00,-0.61,-2.58,-0.97
6305.00,5317.00,-0.54,-2.57,-1.07
182.00,1730.00,-0.96,-2.52,-0.62
2846.00,2582.00,-0.96,-2.49,-0.63
1740.00,3406.00,-0.24,-2.48,-2.03
5571.00,5966.00,-0.17,-2.46,-2.60
1397.00,875.00,-1.06,-2.46,-0.57
3807.00,4403.00,-0.27,-2.45,-1.89
286.00,1096.00,-0.13,-2.42,-3.37
1781.00,2582.00,-0.95,-2.41,-0.64
182.00,1060.00,-1.13,-2.41,-0.53
3112.00,3108.00,-0.79,-2.40,-0.79
4541.00,2572.00,-0.29,-2.40,-1.84
4857.00,4823.00,-0.51,-2.39,-1.17
4472.00,3719.00,-0.56,-2.39,-1.09
4345.00,1192.00,-0.77,-2.38,-0.81
6878.00,1372.00,-1.02,-2.37,-0.60
3187.00,1585.00,-0.86,-2.37,-0.72
1615.00,1681.00,-0.24,-2.36,-2.16
10.00,1306.00,-0.12,-2.36,-4.03
3149.00,3134.00,-0.20,-2.35,-2.42
1740.00,2476.00,-0.24,-2.35,-2.15
3218.00,2465.00,-0.80,-2.33,-0.80
4492.00,2760.00,-0.74,-2.32,-0.85
2666.00,3148.00,-0.30,-2.31,-1.82
10.00,694.00,-0.14,-2.31,-3.53
4119.00,4823.00,-0.93,-2.30,-0.69
925.00,1112.00,-1.11,-2.30,-0.56
1961.00,669.00,-0.22,-2.30,-2.37
10.00,1493.00,-0.12,-2.30,-4.20
2846.00,2377.00,-1.26,-2.29,-0.49
2357.00,6819.00,-0.22,-2.25,-2.38
4673.00,4108.00,-0.60,-2.25,-1.06
1619.00,5966.00,-0.41,-2.25,-1.48
4372.00,1192.00,-0.77,-2.24,-0.84
6878.00,2431.00,-1.04,-2.24,-0.62
749.00,1940.00,-0.49,-2.23,-1.27
112.00,739.00,-0.25,-2.22,-2.15
3756.00,3661.00,-0.89,-2.22,-0.73
4619.00,1351.00,-0.92,-2.22,-0.71
912.00,6180.00,-0.16,-2.22,-3.25
2478.00,2465.00,-0.72,-2.21,-0.91
1632.00,1631.00,-1.03,-2.21,-0.63
3313.00,3585.00,-0.17,-2.18,-3.16
834.00,76.00,-0.89,-2.18,-0.75
842.00,76.00,-0.89,-2.18,-0.75
182.00,1805.00,-1.16,-2.17,-0.56
2442.00,1298.00,-0.72,-2.17,-0.91
5695.00,6024.00,-0.27,-2.17,-2.09
2846.00,2372.00,-0.76,-2.17,-0.87
1035.00,2202.00,-0.24,-2.16,-2.34
3929.00,3649.00,-0.62,-2.16,-1.06
2486.00,962.00,-0.41,-2.16,-1.50
3202.00,2740.00,-0.56,-2.16,-1.16
1890.00,1761.00,-0.18,-2.16,-2.95
4513.00,2158.00,-0.63,-2.15,-1.05
4068.00,2733.00,-0.32,-2.15,-1.86
3440.00,669.00,-0.74,-2.15,-0.90
1471.00,1984.00,-0.17,-2.15,-3.13
3677.00,3763.00,-0.77,-2.15,-0.87
1961.00,6613.00,-0.28,-2.14,-2.08
3045.00,6598.00,-0.24,-2.14,-2.36
1844.00,3160.00,-0.32,-2.14,-1.88
1615.00,781.00,-0.24,-2.14,-2.33
2602.00,1584.00,-0.81,-2.12,-0.83
289.00,398.00,-0.22,-2.12,-2.53
4249.00,3406.00,-0.86,-2.12,-0.79
4571.00,2818.00,-1.08,-2.11,-0.62
1262.00,1649.00,-0.24,-2.11,-2.36
4567.00,2818.00,-0.97,-2.11,-0.69
5473.00,4676.00,-0.70,-2.11,-0.96
2559.00,2871.00,-0.95,-2.10,-0.71
1949.00,2420.00,-0.19,-2.09,-2.93
306.00,669.00,-0.49,-2.09,-1.34
725.00,1463.00,-0.27,-2.09,-2.15
4849.00,4403.00,-1.19,-2.09,-0.56
5811.00,5929.00,-0.75,-2.09,-0.91
4619.00,3901.00,-0.95,-2.09,-0.71
4591.00,4587.00,-1.00,-2.08,-0.68
2562.00,2560.00,-1.02,-2.08,-0.66
6541.00,4482.00,-0.68,-2.08,-0.99
6079.00,6306.00,-0.54,-2.08,-1.23
2992.00,2372.00,-0.72,-2.07,-0.95
4446.00,3280.00,-0.57,-2.07,-1.18
3509.00,2758.00,-1.00,-2.07,-0.68
1961.00,1566.00,-0.21,-2.07,-2.81
1050.00,2477.00,-0.20,-2.06,-2.98
2107.00,3301.00,-0.57,-2.06,-1.19
718.00,1940.00,-0.24,-2.06,-2.48
1846.00,6123.00,-0.68,-2.05,-1.01
959.00,1441.00,-1.20,-2.05,-0.56
3317.00,3301.00,-0.78,-2.05,-0.89
3592.00,3591.00,-0.98,-2.05,-0.70
3543.00,2673.00,-0.45,-2.05,-1.45
5105.00,5152.00,-0.25,-2.04,-2.36
3143.00,5141.00,-0.20,-2.04,-2.96
78.00,4031.00,-0.21,-2.04,-2.79
3194.00,2323.00,-1.05,-2.04,-0.65
755.00,1770.00,-0.21,-2.04,-2.80
6178.00,5376.00,-0.51,-2.04,-1.30
383.00,205.00,-0.50,-2.04,-1.35
2357.00,4705.00,-0.25,-2.04,-2.41
2778.00,2764.00,-0.81,-2.03,-0.86
422.00,2758.00,-0.17,-2.03,-3.54
3313.00,4617.00,-0.18,-2.03,-3.27
5321.00,3649.00,-0.84,-2.03,-0.83
5322.00,3649.00,-0.84,-2.03,-0.83
10.00,187.00,-0.16,-2.03,-4.27
111.00,2323.00,-0.22,-2.03,-2.75
3421.00,3146.00,-1.00,-2.03,-0.69
4095.00,3148.00,-0.84,-2.02,-0.83
62.00,862.00,-0.32,-2.02,-1.96
1524.00,1988.00,-0.89,-2.02,-0.79
157.00,5092.00,-0.17,-2.02,-3.79
1184.00,2759.00,-0.37,-2.02,-1.75
3332.00,6123.00,-0.86,-2.01,-0.81
6431.00,6429.00,-0.76,-2.01,-0.92
959.00,644.00,-0.91,-2.01,-0.76
3225.00,2127.00,-0.50,-2.01,-1.35
3272.00,1062.00,-1.37,-2.00,-0.49
3990.00,4656.00,-0.26,-2.00,-2.35
112.00,624.00,-0.36,-2.00,-1.80
1105.00,5554.00,-0.18,-2.00,-3.60
6878.00,6876.00,-1.09,-2.00,-0.64
3920.00,3146.00,-0.86,-1.99,-0.82
3583.00,1351.00,-1.08,-1.99,-0.65
5498.00,6737.00,-0.99,-1.98,-0.71
4463.00,5827.00,-0.22,-1.98,-2.78
2841.00,4552.00,-0.23,-1.98,-2.65
3106.00,3719.00,-0.25,-1.98,-2.47
2763.00,3518.00,-0.24,-1.97,-2.61
3516.00,1567.00,-1.00,-1.97,-0.71
490.00,3146.00,-0.26,-1.97,-2.43
2833.00,2127.00,-0.22,-1.97,-2.91
1089.00,669.00,-0.66,-1.97,-1.07
2477.00,3307.00,-0.34,-1.97,-1.89
5602.00,5058.00,-0.50,-1.97,-1.37
5636.00,5292.00,-0.88,-1.97,-0.81
6321.00,6351.00,-1.01,-1.96,-0.70
5919.00,5222.00,-0.85,-1.96,-0.84
5210.00,6861.00,-0.71,-1.95,-1.00
2559.00,3661.00,-1.01,-1.95,-0.71
959.00,1128.00,-0.86,-1.95,-0.84
5043.00,5827.00,-0.22,-1.95,-2.87
912.00,4052.00,-0.22,-1.94,-2.93
3221.00,2373.00,-0.94,-1.94,-0.76
3990.00,6798.00,-0.26,-1.94,-2.48
5354.00,6819.00,-0.37,-1.94,-1.80
4417.00,4808.00,-0.23,-1.93,-2.78
5104.00,5401.00,-0.67,-1.93,-1.07
1184.00,2366.00,-0.32,-1.93,-2.05
3756.00,2697.00,-0.74,-1.93,-0.97
994.00,916.00,-1.17,-1.93,-0.61
2212.00,2451.00,-0.86,-1.92,-0.84
2846.00,3457.00,-1.09,-1.92,-0.66
4777.00,1141.00,-0.65,-1.92,-1.10
2559.00,2017.00,-0.98,-1.92,-0.74
1471.00,2090.00,-0.20,-1.91,-3.31
959.00,888.00,-1.07,-1.91,-0.68
2327.00,2099.00,-0.39,-1.91,-1.76
3756.00,1130.00,-1.12,-1.91,-0.65
2506.00,891.00,-0.24,-1.91,-2.75
292.00,5129.00,-0.29,-1.91,-2.26
4897.00,5539.00,-0.21,-1.90,-3.15
4984.00,5496.00,-0.52,-1.90,-1.35
5307.00,2431.00,-0.90,-1.90,-0.81
5629.00,5628.00,-1.19,-1.90,-0.61
62.00,405.00,-0.36,-1.90,-1.87
